index,station_id,Fail,Pass,Reject,Total,Fail_ratio,Pass_ratio,Rej_ratio
54,372.0,45.0,1294.0,28.0,1367.0,0.03291880029261156,0.9465983906364301,0.020482809070958303
55,383.0,437.0,7709.0,353.0,8499.0,0.05141781386045417,0.907047887986822,0.04153429815272385
56,389.0,67.0,931.0,93.0,1091.0,0.0614115490375802,0.8533455545371219,0.08524289642529789
57,426.0,104.0,2223.0,97.0,2424.0,0.0429042904290429,0.9170792079207921,0.040016501650165015
58,448.0,10.0,928.0,18.0,956.0,0.010460251046025104,0.9707112970711297,0.01882845188284519
59,456.0,995.0,17297.0,1081.0,19373.0,0.05136014040158984,0.892840551282713,0.055799308315697106
60,459.0,143.0,3740.0,183.0,4066.0,0.03516969995081161,0.9198229217904574,0.04500737825873094
61,462.0,21.0,1723.0,149.0,1893.0,0.011093502377179081,0.9101954569466455,0.07871104067617539
62,466.0,32.0,557.0,14.0,603.0,0.05306799336650083,0.9237147595356551,0.02321724709784411
63,493.0,55.0,967.0,34.0,1056.0,0.052083333333333336,0.915719696969697,0.032196969696969696
64,495.0,13.0,1496.0,69.0,1578.0,0.008238276299112801,0.9480354879594424,0.043726235741444866
65,504.0,16.0,202.0,6.0,224.0,0.07142857142857142,0.9017857142857143,0.026785714285714284
66,512.0,20.0,522.0,28.0,570.0,0.03508771929824561,0.9157894736842105,0.04912280701754386
67,525.0,51.0,968.0,54.0,1073.0,0.047530288909599254,0.902143522833178,0.05032618825722274
68,527.0,48.0,897.0,43.0,988.0,0.048582995951417005,0.9078947368421053,0.043522267206477734
69,537.0,59.0,2306.0,55.0,2420.0,0.024380165289256198,0.952892561983471,0.022727272727272728
70,546.0,57.0,2090.0,62.0,2209.0,0.025803531009506563,0.946129470348574,0.02806699864191942
71,555.0,22.0,959.0,32.0,1013.0,0.02171767028627838,0.9466929911154985,0.0315893385982231
72,556.0,32.0,1054.0,37.0,1123.0,0.028495102404274265,0.9385574354407836,0.03294746215494212
73,561.0,108.0,2161.0,84.0,2353.0,0.045898852528686786,0.9184020399490013,0.035699107522311944
74,574.0,105.0,2252.0,159.0,2516.0,0.0417329093799682,0.8950715421303657,0.06319554848966613
75,578.0,14.0,744.0,41.0,799.0,0.017521902377972465,0.9311639549436797,0.05131414267834793
76,580.0,47.0,5688.0,192.0,5927.0,0.007929812721444239,0.959676058714358,0.03239412856419774
77,591.0,22.0,571.0,29.0,622.0,0.03536977491961415,0.9180064308681672,0.04662379421221865
78,608.0,89.0,7537.0,444.0,8070.0,0.011028500619578687,0.9339529120198266,0.0550185873605948
79,613.0,81.0,1394.0,47.0,1522.0,0.053219448094612355,0.9159001314060446,0.03088042049934297
80,622.0,45.0,2571.0,198.0,2814.0,0.015991471215351813,0.9136460554371002,0.07036247334754797
81,623.0,17.0,402.0,19.0,438.0,0.03881278538812785,0.9178082191780822,0.04337899543378995
82,648.0,47.0,767.0,27.0,841.0,0.0558858501783591,0.9120095124851367,0.03210463733650416
83,650.0,116.0,11043.0,310.0,11469.0,0.010114220943412678,0.9628563955009155,0.02702938355567181
84,658.0,49.0,573.0,41.0,663.0,0.07390648567119155,0.8642533936651584,0.06184012066365008
85,665.0,199.0,2283.0,143.0,2625.0,0.07580952380952381,0.8697142857142857,0.05447619047619048
86,668.0,21.0,6490.0,134.0,6645.0,0.003160270880361174,0.9766741911211437,0.02016553799849511
87,681.0,72.0,1685.0,85.0,1842.0,0.03908794788273615,0.9147665580890336,0.046145494028230184
88,695.0,41.0,1234.0,99.0,1374.0,0.029839883551673944,0.8981077147016011,0.07205240174672489
89,715.0,110.0,2096.0,107.0,2313.0,0.04755728491137051,0.9061824470384782,0.04626026805015132
90,737.0,54.0,352.0,36.0,442.0,0.12217194570135746,0.7963800904977375,0.08144796380090498
91,741.0,143.0,3579.0,175.0,3897.0,0.03669489350782653,0.9183987682832948,0.04490633820887863
92,745.0,8.0,246.0,11.0,265.0,0.03018867924528302,0.9283018867924528,0.04150943396226415
93,746.0,164.0,3857.0,158.0,4179.0,0.03924383823881311,0.9229480737018425,0.03780808805934434
94,748.0,84.0,765.0,16.0,865.0,0.09710982658959537,0.884393063583815,0.018497109826589597
95,753.0,149.0,1706.0,166.0,2021.0,0.07372587827808016,0.8441365660564077,0.08213755566551212
96,762.0,22.0,942.0,40.0,1004.0,0.021912350597609563,0.9382470119521913,0.0398406374501992
97,775.0,72.0,2455.0,75.0,2602.0,0.027671022290545733,0.9435049961568025,0.028823981552651805
98,805.0,123.0,9759.0,335.0,10217.0,0.012038758931193109,0.9551727512968582,0.03278848977194871
99,808.0,70.0,2395.0,110.0,2575.0,0.027184466019417475,0.9300970873786408,0.04271844660194175
100,810.0,413.0,12616.0,485.0,13514.0,0.030560899807606925,0.9335503921858813,0.03588870800651177
101,831.0,43.0,3226.0,112.0,3381.0,0.012718130730553091,0.9541555752735877,0.033126293995859216
102,832.0,248.0,6154.0,547.0,6949.0,0.03568858828608433,0.8855950496474313,0.07871636206648439
103,838.0,113.0,2415.0,147.0,2675.0,0.04224299065420561,0.902803738317757,0.05495327102803738
104,862.0,187.0,3880.0,121.0,4188.0,0.04465138490926457,0.9264565425023877,0.02889207258834766
105,863.0,19.0,760.0,72.0,851.0,0.022326674500587545,0.8930669800235017,0.0846063454759107
106,870.0,103.0,1842.0,105.0,2050.0,0.05024390243902439,0.8985365853658537,0.05121951219512195
107,893.0,34.0,687.0,31.0,752.0,0.04521276595744681,0.913563829787234,0.041223404255319146
108,895.0,90.0,2603.0,99.0,2792.0,0.032234957020057305,0.9323065902578797,0.035458452722063036
109,898.0,37.0,574.0,14.0,625.0,0.0592,0.9184,0.0224
110,901.0,119.0,1670.0,86.0,1875.0,0.06346666666666667,0.8906666666666667,0.04586666666666667
111,904.0,55.0,1419.0,81.0,1555.0,0.03536977491961415,0.912540192926045,0.05209003215434083
112,915.0,51.0,830.0,38.0,919.0,0.055495103373231776,0.9031556039173014,0.041349292709466814
113,924.0,77.0,8144.0,267.0,8488.0,0.00907163053722903,0.9594721960414703,0.03145617342130066
114,928.0,118.0,2216.0,161.0,2495.0,0.047294589178356716,0.8881763527054108,0.06452905811623247
115,931.0,66.0,2286.0,153.0,2505.0,0.026347305389221556,0.9125748502994012,0.06107784431137724
116,934.0,101.0,10994.0,261.0,11356.0,0.008893976752377597,0.9681225783726665,0.02298344487495597
117,935.0,62.0,7710.0,286.0,8058.0,0.00769421692727724,0.956813104988831,0.03549267808389178
118,947.0,111.0,1860.0,120.0,2091.0,0.05308464849354376,0.8895265423242468,0.05738880918220947
119,956.0,997.0,22079.0,1008.0,24084.0,0.04139677794386314,0.9167497093506062,0.04185351270553064
120,960.0,266.0,6081.0,313.0,6660.0,0.03993993993993994,0.9130630630630631,0.046996996996997
121,963.0,21.0,639.0,37.0,697.0,0.03012912482065997,0.9167862266857962,0.05308464849354376
122,973.0,42.0,383.0,11.0,436.0,0.0963302752293578,0.8784403669724771,0.02522935779816514
123,974.0,1124.0,28020.0,1235.0,30379.0,0.03699924289805458,0.9223476743803285,0.040653082721616905
124,978.0,5.0,84.0,3.0,92.0,0.05434782608695652,0.9130434782608695,0.03260869565217391
125,979.0,280.0,5376.0,296.0,5952.0,0.04704301075268817,0.9032258064516129,0.04973118279569892
126,981.0,583.0,11916.0,646.0,13145.0,0.04435146443514645,0.9065043742868011,0.04914416127805249
127,982.0,302.0,6265.0,417.0,6984.0,0.04324169530355097,0.8970504009163803,0.05970790378006873
128,983.0,380.0,5534.0,346.0,6260.0,0.06070287539936102,0.8840255591054313,0.05527156549520767
129,984.0,416.0,8408.0,376.0,9200.0,0.04521739130434783,0.9139130434782609,0.0408695652173913
130,985.0,401.0,8113.0,343.0,8857.0,0.045274923789093376,0.9159986451394377,0.03872643107146889
131,986.0,570.0,12195.0,542.0,13307.0,0.042834598331705116,0.9164349590441121,0.04073044262418276
132,987.0,509.0,9292.0,356.0,10157.0,0.050113222408191396,0.9148370581864724,0.03504971940533622
133,990.0,396.0,8855.0,452.0,9703.0,0.040812119962898075,0.9126043491703597,0.046583530866742245
134,993.0,427.0,6650.0,414.0,7491.0,0.05700173541583233,0.8877319450006674,0.0552663195835002
135,994.0,608.0,10929.0,629.0,12166.0,0.04997534111458162,0.8983231957915502,0.05170146309386816
136,996.0,128.0,986.0,16.0,1130.0,0.11327433628318584,0.8725663716814159,0.01415929203539823
137,999.0,62.0,2209.0,112.0,2383.0,0.026017624842635333,0.926982794796475,0.04699958036088964
138,1001.0,359.0,7741.0,357.0,8457.0,0.04245004138583422,0.9153364077095897,0.04221355090457609
139,1008.0,208.0,6170.0,190.0,6568.0,0.031668696711327646,0.9394031668696712,0.02892813641900122
140,1009.0,762.0,18101.0,1141.0,20004.0,0.03809238152369526,0.9048690261947611,0.05703859228154369
141,1011.0,15.0,270.0,4.0,289.0,0.05190311418685121,0.9342560553633218,0.01384083044982699
142,1012.0,126.0,2350.0,130.0,2606.0,0.04834996162701458,0.9017651573292402,0.0498848810437452
143,1017.0,167.0,2378.0,287.0,2832.0,0.058968926553672314,0.8396892655367232,0.10134180790960452
144,1022.0,164.0,3122.0,129.0,3415.0,0.04802342606149341,0.9142020497803807,0.03777452415812591
145,1028.0,569.0,9249.0,610.0,10428.0,0.05456463367855773,0.8869390103567318,0.058496355964710395
146,1030.0,346.0,8074.0,409.0,8829.0,0.03918903613093216,0.9144863517952203,0.04632461207384755
147,1035.0,902.0,25084.0,958.0,26944.0,0.03347684085510689,0.9309679334916865,0.03555522565320665
148,1039.0,514.0,11878.0,411.0,12803.0,0.04014684058423807,0.9277513082871202,0.03210185112864172
149,1042.0,607.0,11494.0,577.0,12678.0,0.04787821422937372,0.9066098753746648,0.04551191039596151
150,1047.0,266.0,10628.0,380.0,11274.0,0.023594110342380698,0.9427000177399326,0.03370587191768671
151,1051.0,72.0,2394.0,60.0,2526.0,0.028503562945368172,0.9477434679334917,0.023752969121140142
152,1052.0,,50.0,1.0,,,,
153,1059.0,402.0,7360.0,329.0,8091.0,0.04968483500185391,0.9096527005314547,0.04066246446669138
154,1060.0,82.0,3720.0,176.0,3978.0,0.020613373554550025,0.9351432880844646,0.04424333836098542
155,1061.0,114.0,2039.0,81.0,2234.0,0.051029543419874666,0.9127126230975828,0.03625783348254252
156,1062.0,129.0,1949.0,97.0,2175.0,0.05931034482758621,0.8960919540229885,0.04459770114942529
157,1064.0,506.0,10110.0,480.0,11096.0,0.04560201874549387,0.9111391492429705,0.043258832011535686
158,1071.0,31.0,1083.0,63.0,1177.0,0.026338147833474938,0.9201359388275276,0.05352591333899745
159,1072.0,27.0,1067.0,58.0,1152.0,0.0234375,0.9262152777777778,0.050347222222222224
160,1073.0,66.0,1695.0,81.0,1842.0,0.035830618892508145,0.9201954397394136,0.043973941368078175
161,1075.0,130.0,1777.0,76.0,1983.0,0.06555723651033787,0.8961169944528492,0.03832576903681291
162,1076.0,213.0,5014.0,279.0,5506.0,0.03868507083181983,0.9106429349800218,0.050671994188158376
163,1077.0,101.0,1338.0,69.0,1508.0,0.06697612732095491,0.8872679045092838,0.045755968169761276
164,1079.0,126.0,1794.0,63.0,1983.0,0.06354009077155824,0.9046898638426626,0.03177004538577912
165,1081.0,51.0,4464.0,262.0,4777.0,0.010676156583629894,0.9344777056730166,0.05484613774335357
166,1084.0,124.0,3680.0,267.0,4071.0,0.030459346597887498,0.903954802259887,0.0655858511422255
167,1090.0,175.0,2519.0,144.0,2838.0,0.061663143058491895,0.8875968992248062,0.0507399577167019
168,1094.0,111.0,3393.0,193.0,3697.0,0.030024344062753585,0.9177711658101163,0.052204490127130104
169,1096.0,12.0,207.0,13.0,232.0,0.05172413793103448,0.8922413793103449,0.05603448275862069
170,1097.0,26.0,232.0,6.0,264.0,0.09848484848484848,0.8787878787878788,0.022727272727272728
171,1099.0,119.0,1209.0,97.0,1425.0,0.08350877192982456,0.848421052631579,0.06807017543859649
172,1105.0,70.0,940.0,41.0,1051.0,0.06660323501427212,0.8943862987630827,0.0390104662226451
173,1106.0,661.0,13721.0,562.0,14944.0,0.04423179871520343,0.9181611349036403,0.037607066381156316
174,1107.0,79.0,1638.0,108.0,1825.0,0.04328767123287671,0.8975342465753424,0.05917808219178082
175,1108.0,42.0,577.0,50.0,669.0,0.06278026905829596,0.8624813153961136,0.07473841554559044
176,1109.0,44.0,560.0,24.0,628.0,0.07006369426751592,0.89171974522293,0.03821656050955414
177,1110.0,13.0,215.0,14.0,242.0,0.05371900826446281,0.8884297520661157,0.05785123966942149
178,1111.0,16.0,297.0,7.0,320.0,0.05,0.928125,0.021875
179,1112.0,49.0,793.0,34.0,876.0,0.05593607305936073,0.9052511415525114,0.03881278538812785
180,1113.0,27.0,545.0,43.0,615.0,0.04390243902439024,0.8861788617886179,0.06991869918699187
181,1115.0,64.0,841.0,28.0,933.0,0.06859592711682744,0.9013933547695605,0.030010718113612004
182,1116.0,71.0,1748.0,54.0,1873.0,0.037907100907634814,0.9332621462893753,0.028830752802989856
183,1119.0,134.0,2017.0,151.0,2302.0,0.05821025195482189,0.8761946133796699,0.06559513466550826
184,1120.0,8.0,448.0,50.0,506.0,0.015810276679841896,0.8853754940711462,0.09881422924901186
185,1126.0,85.0,2409.0,134.0,2628.0,0.032343987823439876,0.9166666666666666,0.05098934550989345
186,1128.0,99.0,1439.0,78.0,1616.0,0.06126237623762376,0.8904702970297029,0.04826732673267327
187,1131.0,136.0,2527.0,120.0,2783.0,0.04886812791951132,0.9080129356809199,0.04311893639956881
188,1133.0,814.0,14509.0,740.0,16063.0,0.05067546535516404,0.903255929776505,0.04606860486833095
189,1136.0,89.0,11418.0,355.0,11862.0,0.007502950598549991,0.962569549822964,0.029927499578485922
190,1137.0,434.0,9012.0,452.0,9898.0,0.04384724186704385,0.9104869670640533,0.04566579106890281
191,1142.0,141.0,4042.0,160.0,4343.0,0.03246603730140456,0.9306930693069307,0.03684089339166475
192,1143.0,27.0,1077.0,92.0,1196.0,0.0225752508361204,0.9005016722408027,0.07692307692307693
193,1144.0,205.0,3068.0,122.0,3395.0,0.060382916053019146,0.9036818851251841,0.03593519882179676
194,1146.0,88.0,4687.0,314.0,5089.0,0.017292198860286892,0.9210060915700531,0.06170170956966005
195,1150.0,194.0,5597.0,463.0,6254.0,0.031020147105852255,0.894947233770387,0.07403261912376079
196,1154.0,103.0,2180.0,143.0,2426.0,0.04245671887881286,0.8985985160758451,0.05894476504534213
197,1157.0,191.0,8645.0,436.0,9272.0,0.020599654874892147,0.9323770491803278,0.04702329594477998
198,1161.0,77.0,864.0,58.0,999.0,0.07707707707707707,0.8648648648648649,0.05805805805805806
199,1163.0,59.0,958.0,49.0,1066.0,0.055347091932457786,0.8986866791744841,0.04596622889305816
200,1164.0,52.0,1140.0,80.0,1272.0,0.040880503144654086,0.8962264150943396,0.06289308176100629
201,1165.0,189.0,1256.0,163.0,1608.0,0.11753731343283583,0.7810945273631841,0.1013681592039801
202,1166.0,729.0,16602.0,1461.0,18792.0,0.03879310344827586,0.8834610472541508,0.07774584929757343
203,1167.0,110.0,5107.0,122.0,5339.0,0.02060310919647874,0.9565461696946994,0.022850721108821876
204,1173.0,736.0,23381.0,1799.0,25916.0,0.028399444358697328,0.9021839790091063,0.06941657663219633
205,1174.0,17.0,219.0,21.0,257.0,0.06614785992217899,0.8521400778210116,0.08171206225680934
